center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_46_10_864.jpg, IMG/left_2016_12_01_13_46_10_864.jpg, IMG/right_2016_12_01_13_46_10_864.jpg,-0.0787459,0.9855326,0,30.18601
IMG/center_2016_12_01_13_46_10_965.jpg, IMG/left_2016_12_01_13_46_10_965.jpg, IMG/right_2016_12_01_13_46_10_965.jpg,0,0.9855326,0,30.18616
IMG/center_2016_12_01_13_46_11_067.jpg, IMG/left_2016_12_01_13_46_11_067.jpg, IMG/right_2016_12_01_13_46_11_067.jpg,0,0.9855326,0,30.18622
IMG/center_2016_12_01_13_46_11_168.jpg, IMG/left_2016_12_01_13_46_11_168.jpg, IMG/right_2016_12_01_13_46_11_168.jpg,0,0.9855326,0,30.18632
IMG/center_2016_12_01_13_46_11_269.jpg, IMG/left_2016_12_01_13_46_11_269.jpg, IMG/right_2016_12_01_13_46_11_269.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_46_11_370.jpg, IMG/left_2016_12_01_13_46_11_370.jpg, IMG/right_2016_12_01_13_46_11_370.jpg,0,0.9855326,0,30.18635
IMG/center_2016_12_01_13_46_11_472.jpg, IMG/left_2016_12_01_13_46_11_472.jpg, IMG/right_2016_12_01_13_46_11_472.jpg,0,0.9855326,0,30.18632
IMG/center_2016_12_01_13_46_11_575.jpg, IMG/left_2016_12_01_13_46_11_575.jpg, IMG/right_2016_12_01_13_46_11_575.jpg,0,0.9855326,0,30.18632
IMG/center_2016_12_01_13_46_11_677.jpg, IMG/left_2016_12_01_13_46_11_677.jpg, IMG/right_2016_12_01_13_46_11_677.jpg,0,0.9855326,0,30.18631
IMG/center_2016_12_01_13_46_11_779.jpg, IMG/left_2016_12_01_13_46_11_779.jpg, IMG/right_2016_12_01_13_46_11_779.jpg,0,0.9855326,0,30.18632
IMG/center_2016_12_01_13_46_11_879.jpg, IMG/left_2016_12_01_13_46_11_879.jpg, IMG/right_2016_12_01_13_46_11_879.jpg,0,0.9855326,0,30.18633
IMG/center_2016_12_01_13_46_11_981.jpg, IMG/left_2016_12_01_13_46_11_981.jpg, IMG/right_2016_12_01_13_46_11_981.jpg,0,0.9855326,0,30.18634
IMG/center_2016_12_01_13_46_12_081.jpg, IMG/left_2016_12_01_13_46_12_081.jpg, IMG/right_2016_12_01_13_46_12_081.jpg,0.0904655,0.9855326,0,30.18385
IMG/center_2016_12_01_13_46_12_183.jpg, IMG/left_2016_12_01_13_46_12_183.jpg, IMG/right_2016_12_01_13_46_12_183.jpg,0.100034,0.9855326,0,30.18487
IMG/center_2016_12_01_13_46_12_284.jpg, IMG/left_2016_12_01_13_46_12_284.jpg, IMG/right_2016_12_01_13_46_12_284.jpg,0.100034,0.9855326,0,30.18548
IMG/center_2016_12_01_13_46_12_385.jpg, IMG/left_2016_12_01_13_46_12_385.jpg, IMG/right_2016_12_01_13_46_12_385.jpg,0.0904655,0.9855326,0,30.18592
IMG/center_2016_12_01_13_46_12_486.jpg, IMG/left_2016_12_01_13_46_12_486.jpg, IMG/right_2016_12_01_13_46_12_486.jpg,0.0904655,0.9855326,0,30.18599
IMG/center_2016_12_01_13_46_12_587.jpg, IMG/left_2016_12_01_13_46_12_587.jpg, IMG/right_2016_12_01_13_46_12_587.jpg,0.0904655,0.9855326,0,30.18597
IMG/center_2016_12_01_13_46_12_688.jpg, IMG/left_2016_12_01_13_46_12_688.jpg, IMG/right_2016_12_01_13_46_12_688.jpg,0,0.9855326,0,30.18609
IMG/center_2016_12_01_13_46_12_790.jpg, IMG/left_2016_12_01_13_46_12_790.jpg, IMG/right_2016_12_01_13_46_12_790.jpg,0,0.9855326,0,30.18615
IMG/center_2016_12_01_13_46_12_891.jpg, IMG/left_2016_12_01_13_46_12_891.jpg, IMG/right_2016_12_01_13_46_12_891.jpg,-0.002791043,0.9855326,0,30.18618
IMG/center_2016_12_01_13_46_12_993.jpg, IMG/left_2016_12_01_13_46_12_993.jpg, IMG/right_2016_12_01_13_46_12_993.jpg,-0.05975719,0.9855326,0,30.18543
IMG/center_2016_12_01_13_46_13_095.jpg, IMG/left_2016_12_01_13_46_13_095.jpg, IMG/right_2016_12_01_13_46_13_095.jpg,-0.05975719,0.9855326,0,30.18581
IMG/center_2016_12_01_13_46_13_196.jpg, IMG/left_2016_12_01_13_46_13_196.jpg, IMG/right_2016_12_01_13_46_13_196.jpg,-0.05975719,0.9855326,0,30.18595
IMG/center_2016_12_01_13_46_13_298.jpg, IMG/left_2016_12_01_13_46_13_298.jpg, IMG/right_2016_12_01_13_46_13_298.jpg,-0.05975719,0.9855326,0,30.18607
IMG/center_2016_12_01_13_46_13_401.jpg, IMG/left_2016_12_01_13_46_13_401.jpg, IMG/right_2016_12_01_13_46_13_401.jpg,-0.05975719,0.9855326,0,30.18612
IMG/center_2016_12_01_13_46_13_504.jpg, IMG/left_2016_12_01_13_46_13_504.jpg, IMG/right_2016_12_01_13_46_13_504.jpg,-0.03127411,0.9855326,0,30.18633
IMG/center_2016_12_01_13_46_13_604.jpg, IMG/left_2016_12_01_13_46_13_604.jpg, IMG/right_2016_12_01_13_46_13_604.jpg,0,0.9855326,0,30.18609
IMG/center_2016_12_01_13_46_13_705.jpg, IMG/left_2016_12_01_13_46_13_705.jpg, IMG/right_2016_12_01_13_46_13_705.jpg,0,0.9855326,0,30.18624
IMG/center_2016_12_01_13_46_13_808.jpg, IMG/left_2016_12_01_13_46_13_808.jpg, IMG/right_2016_12_01_13_46_13_808.jpg,0,0.9855326,0,30.18628
IMG/center_2016_12_01_13_46_13_911.jpg, IMG/left_2016_12_01_13_46_13_911.jpg, IMG/right_2016_12_01_13_46_13_911.jpg,0,0.9855326,0,30.18628
IMG/center_2016_12_01_13_46_14_011.jpg, IMG/left_2016_12_01_13_46_14_011.jpg, IMG/right_2016_12_01_13_46_14_011.jpg,0,0.9855326,0,30.18627
IMG/center_2016_12_01_13_46_14_111.jpg, IMG/left_2016_12_01_13_46_14_111.jpg, IMG/right_2016_12_01_13_46_14_111.jpg,0,0.9855326,0,30.18627
IMG/center_2016_12_01_13_46_14_212.jpg, IMG/left_2016_12_01_13_46_14_212.jpg, IMG/right_2016_12_01_13_46_14_212.jpg,0,0.9855326,0,30.18627
IMG/center_2016_12_01_13_46_14_312.jpg, IMG/left_2016_12_01_13_46_14_312.jpg, IMG/right_2016_12_01_13_46_14_312.jpg,0,0.9855326,0,30.18628
IMG/center_2016_12_01_13_46_14_413.jpg, IMG/left_2016_12_01_13_46_14_413.jpg, IMG/right_2016_12_01_13_46_14_413.jpg,0,0.9855326,0,30.18628
IMG/center_2016_12_01_13_46_14_515.jpg, IMG/left_2016_12_01_13_46_14_515.jpg, IMG/right_2016_12_01_13_46_14_515.jpg,0,0.9855326,0,30.18629
IMG/center_2016_12_01_13_46_14_618.jpg, IMG/left_2016_12_01_13_46_14_618.jpg, IMG/right_2016_12_01_13_46_14_618.jpg,0,0.9855326,0,30.18627
IMG/center_2016_12_01_13_46_14_721.jpg, IMG/left_2016_12_01_13_46_14_721.jpg, IMG/right_2016_12_01_13_46_14_721.jpg,0,0.9855326,0,30.18629
IMG/center_2016_12_01_13_46_14_821.jpg, IMG/left_2016_12_01_13_46_14_821.jpg, IMG/right_2016_12_01_13_46_14_821.jpg,0,0.9855326,0,30.18626
IMG/center_2016_12_01_13_46_14_924.jpg, IMG/left_2016_12_01_13_46_14_924.jpg, IMG/right_2016_12_01_13_46_14_924.jpg,0,0.9855326,0,30.18629
IMG/center_2016_12_01_13_46_15_027.jpg, IMG/left_2016_12_01_13_46_15_027.jpg, IMG/right_2016_12_01_13_46_15_027.jpg,0,0.9855326,0,30.18629
IMG/center_2016_12_01_13_46_15_128.jpg, IMG/left_2016_12_01_13_46_15_128.jpg, IMG/right_2016_12_01_13_46_15_128.jpg,-0.135712,0.9855326,0,30.1816
IMG/center_2016_12_01_13_46_15_230.jpg, IMG/left_2016_12_01_13_46_15_230.jpg, IMG/right_2016_12_01_13_46_15_230.jpg,-0.1452064,0.9855326,0,30.18359
IMG/center_2016_12_01_13_46_15_332.jpg, IMG/left_2016_12_01_13_46_15_332.jpg, IMG/right_2016_12_01_13_46_15_332.jpg,-0.1452064,0.9855326,0,30.18489
IMG/center_2016_12_01_13_46_15_434.jpg, IMG/left_2016_12_01_13_46_15_434.jpg, IMG/right_2016_12_01_13_46_15_434.jpg,-0.107229,0.9855326,0,30.1866
IMG/center_2016_12_01_13_46_15_535.jpg, IMG/left_2016_12_01_13_46_15_535.jpg, IMG/right_2016_12_01_13_46_15_535.jpg,0,0.9855326,0,30.18599
IMG/center_2016_12_01_13_46_15_639.jpg, IMG/left_2016_12_01_13_46_15_639.jpg, IMG/right_2016_12_01_13_46_15_639.jpg,0,0.9855326,0,30.18638
IMG/center_2016_12_01_13_46_15_740.jpg, IMG/left_2016_12_01_13_46_15_740.jpg, IMG/right_2016_12_01_13_46_15_740.jpg,0,0.9855326,0,30.18644
IMG/center_2016_12_01_13_46_15_841.jpg, IMG/left_2016_12_01_13_46_15_841.jpg, IMG/right_2016_12_01_13_46_15_841.jpg,0,0.9855326,0,30.18641
IMG/center_2016_12_01_13_46_15_942.jpg, IMG/left_2016_12_01_13_46_15_942.jpg, IMG/right_2016_12_01_13_46_15_942.jpg,0,0.9855326,0,30.18645
IMG/center_2016_12_01_13_46_16_051.jpg, IMG/left_2016_12_01_13_46_16_051.jpg, IMG/right_2016_12_01_13_46_16_051.jpg,0,0.9855326,0,30.18643
IMG/center_2016_12_01_13_46_16_152.jpg, IMG/left_2016_12_01_13_46_16_152.jpg, IMG/right_2016_12_01_13_46_16_152.jpg,0,0.9855326,0,30.18643
IMG/center_2016_12_01_13_46_16_252.jpg, IMG/left_2016_12_01_13_46_16_252.jpg, IMG/right_2016_12_01_13_46_16_252.jpg,0,0.9855326,0,30.18645
IMG/center_2016_12_01_13_46_16_355.jpg, IMG/left_2016_12_01_13_46_16_355.jpg, IMG/right_2016_12_01_13_46_16_355.jpg,0,0.9855326,0,30.1226
IMG/center_2016_12_01_13_46_16_457.jpg, IMG/left_2016_12_01_13_46_16_457.jpg, IMG/right_2016_12_01_13_46_16_457.jpg,0,0.9855326,0,30.54635
IMG/center_2016_12_01_13_46_16_560.jpg, IMG/left_2016_12_01_13_46_16_560.jpg, IMG/right_2016_12_01_13_46_16_560.jpg,0,0.9855326,0,30.08549
IMG/center_2016_12_01_13_46_16_663.jpg, IMG/left_2016_12_01_13_46_16_663.jpg, IMG/right_2016_12_01_13_46_16_663.jpg,0,0.9855326,0,30.38474
IMG/center_2016_12_01_13_46_16_763.jpg, IMG/left_2016_12_01_13_46_16_763.jpg, IMG/right_2016_12_01_13_46_16_763.jpg,0,0.9855326,0,30.21919
IMG/center_2016_12_01_13_46_16_865.jpg, IMG/left_2016_12_01_13_46_16_865.jpg, IMG/right_2016_12_01_13_46_16_865.jpg,0,0.9855326,0,30.18582
IMG/center_2016_12_01_13_46_16_968.jpg, IMG/left_2016_12_01_13_46_16_968.jpg, IMG/right_2016_12_01_13_46_16_968.jpg,0,0.9855326,0,30.18698
IMG/center_2016_12_01_13_46_17_071.jpg, IMG/left_2016_12_01_13_46_17_071.jpg, IMG/right_2016_12_01_13_46_17_071.jpg,0,0.9855326,0,30.18681
IMG/center_2016_12_01_13_46_17_173.jpg, IMG/left_2016_12_01_13_46_17_173.jpg, IMG/right_2016_12_01_13_46_17_173.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_46_17_277.jpg, IMG/left_2016_12_01_13_46_17_277.jpg, IMG/right_2016_12_01_13_46_17_277.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_46_17_379.jpg, IMG/left_2016_12_01_13_46_17_379.jpg, IMG/right_2016_12_01_13_46_17_379.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_46_17_481.jpg, IMG/left_2016_12_01_13_46_17_481.jpg, IMG/right_2016_12_01_13_46_17_481.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_46_17_584.jpg, IMG/left_2016_12_01_13_46_17_584.jpg, IMG/right_2016_12_01_13_46_17_584.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_46_17_687.jpg, IMG/left_2016_12_01_13_46_17_687.jpg, IMG/right_2016_12_01_13_46_17_687.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_46_17_787.jpg, IMG/left_2016_12_01_13_46_17_787.jpg, IMG/right_2016_12_01_13_46_17_787.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_46_17_887.jpg, IMG/left_2016_12_01_13_46_17_887.jpg, IMG/right_2016_12_01_13_46_17_887.jpg,0,0,0,29.83357
IMG/center_2016_12_01_13_46_17_990.jpg, IMG/left_2016_12_01_13_46_17_990.jpg, IMG/right_2016_12_01_13_46_17_990.jpg,0,0,0,29.46042
IMG/center_2016_12_01_13_46_18_093.jpg, IMG/left_2016_12_01_13_46_18_093.jpg, IMG/right_2016_12_01_13_46_18_093.jpg,0,0,0,29.16448
IMG/center_2016_12_01_13_46_18_196.jpg, IMG/left_2016_12_01_13_46_18_196.jpg, IMG/right_2016_12_01_13_46_18_196.jpg,0,0,0,28.87163
IMG/center_2016_12_01_13_46_18_296.jpg, IMG/left_2016_12_01_13_46_18_296.jpg, IMG/right_2016_12_01_13_46_18_296.jpg,0,0,0,28.58174
IMG/center_2016_12_01_13_46_18_399.jpg, IMG/left_2016_12_01_13_46_18_399.jpg, IMG/right_2016_12_01_13_46_18_399.jpg,0,0,0,28.29473
IMG/center_2016_12_01_13_46_18_500.jpg, IMG/left_2016_12_01_13_46_18_500.jpg, IMG/right_2016_12_01_13_46_18_500.jpg,0,0,0,28.01063
IMG/center_2016_12_01_13_46_18_603.jpg, IMG/left_2016_12_01_13_46_18_603.jpg, IMG/right_2016_12_01_13_46_18_603.jpg,-0.1547008,0.01522413,0,27.71722
IMG/center_2016_12_01_13_46_18_705.jpg, IMG/left_2016_12_01_13_46_18_705.jpg, IMG/right_2016_12_01_13_46_18_705.jpg,-0.08824026,0.04404629,0,27.47182
IMG/center_2016_12_01_13_46_18_808.jpg, IMG/left_2016_12_01_13_46_18_808.jpg, IMG/right_2016_12_01_13_46_18_808.jpg,0,0,0,27.15674
IMG/center_2016_12_01_13_46_18_911.jpg, IMG/left_2016_12_01_13_46_18_911.jpg, IMG/right_2016_12_01_13_46_18_911.jpg,0,0,0,26.88351
IMG/center_2016_12_01_13_46_19_013.jpg, IMG/left_2016_12_01_13_46_19_013.jpg, IMG/right_2016_12_01_13_46_19_013.jpg,0,0,0,26.61352
IMG/center_2016_12_01_13_46_19_114.jpg, IMG/left_2016_12_01_13_46_19_114.jpg, IMG/right_2016_12_01_13_46_19_114.jpg,0,0,0,26.34633
IMG/center_2016_12_01_13_46_19_214.jpg, IMG/left_2016_12_01_13_46_19_214.jpg, IMG/right_2016_12_01_13_46_19_214.jpg,-0.373071,0,0,26.01502
IMG/center_2016_12_01_13_46_19_314.jpg, IMG/left_2016_12_01_13_46_19_314.jpg, IMG/right_2016_12_01_13_46_19_314.jpg,-0.3161048,0,0,25.634
IMG/center_2016_12_01_13_46_19_415.jpg, IMG/left_2016_12_01_13_46_19_415.jpg, IMG/right_2016_12_01_13_46_19_415.jpg,0,0,0,25.36239
IMG/center_2016_12_01_13_46_19_518.jpg, IMG/left_2016_12_01_13_46_19_518.jpg, IMG/right_2016_12_01_13_46_19_518.jpg,0,0,0,25.10019
IMG/center_2016_12_01_13_46_19_619.jpg, IMG/left_2016_12_01_13_46_19_619.jpg, IMG/right_2016_12_01_13_46_19_619.jpg,0,0,0,24.84744
IMG/center_2016_12_01_13_46_19_720.jpg, IMG/left_2016_12_01_13_46_19_720.jpg, IMG/right_2016_12_01_13_46_19_720.jpg,0,0,0,24.59782
IMG/center_2016_12_01_13_46_19_823.jpg, IMG/left_2016_12_01_13_46_19_823.jpg, IMG/right_2016_12_01_13_46_19_823.jpg,0,0,0,24.35083
IMG/center_2016_12_01_13_46_19_924.jpg, IMG/left_2016_12_01_13_46_19_924.jpg, IMG/right_2016_12_01_13_46_19_924.jpg,-0.5344751,0,0,23.94155
IMG/center_2016_12_01_13_46_20_031.jpg, IMG/left_2016_12_01_13_46_20_031.jpg, IMG/right_2016_12_01_13_46_20_031.jpg,0,0,0,23.47106
IMG/center_2016_12_01_13_46_20_132.jpg, IMG/left_2016_12_01_13_46_20_132.jpg, IMG/right_2016_12_01_13_46_20_132.jpg,0,0,0,23.22344
IMG/center_2016_12_01_13_46_20_233.jpg, IMG/left_2016_12_01_13_46_20_233.jpg, IMG/right_2016_12_01_13_46_20_233.jpg,0,0,0,22.98436
IMG/center_2016_12_01_13_46_20_333.jpg, IMG/left_2016_12_01_13_46_20_333.jpg, IMG/right_2016_12_01_13_46_20_333.jpg,0,0,0,22.75477
IMG/center_2016_12_01_13_46_20_434.jpg, IMG/left_2016_12_01_13_46_20_434.jpg, IMG/right_2016_12_01_13_46_20_434.jpg,-0.3350936,0,0,22.48113
IMG/center_2016_12_01_13_46_20_534.jpg, IMG/left_2016_12_01_13_46_20_534.jpg, IMG/right_2016_12_01_13_46_20_534.jpg,-0.2971161,0,0,22.0898
IMG/center_2016_12_01_13_46_20_635.jpg, IMG/left_2016_12_01_13_46_20_635.jpg, IMG/right_2016_12_01_13_46_20_635.jpg,0,0,0,21.84545
IMG/center_2016_12_01_13_46_20_737.jpg, IMG/left_2016_12_01_13_46_20_737.jpg, IMG/right_2016_12_01_13_46_20_737.jpg,0,0,0,21.61554
IMG/center_2016_12_01_13_46_20_838.jpg, IMG/left_2016_12_01_13_46_20_838.jpg, IMG/right_2016_12_01_13_46_20_838.jpg,0,0,0,21.40375
IMG/center_2016_12_01_13_46_20_939.jpg, IMG/left_2016_12_01_13_46_20_939.jpg, IMG/right_2016_12_01_13_46_20_939.jpg,0,0,0,21.18388
IMG/center_2016_12_01_13_46_21_041.jpg, IMG/left_2016_12_01_13_46_21_041.jpg, IMG/right_2016_12_01_13_46_21_041.jpg,-0.2496443,0,0,20.94688
IMG/center_2016_12_01_13_46_21_144.jpg, IMG/left_2016_12_01_13_46_21_144.jpg, IMG/right_2016_12_01_13_46_21_144.jpg,-0.2876218,0,0,20.68175
IMG/center_2016_12_01_13_46_21_246.jpg, IMG/left_2016_12_01_13_46_21_246.jpg, IMG/right_2016_12_01_13_46_21_246.jpg,-0.2971161,0,0,20.45785
IMG/center_2016_12_01_13_46_21_348.jpg, IMG/left_2016_12_01_13_46_21_348.jpg, IMG/right_2016_12_01_13_46_21_348.jpg,-0.2971161,0,0,20.20496
IMG/center_2016_12_01_13_46_21_450.jpg, IMG/left_2016_12_01_13_46_21_450.jpg, IMG/right_2016_12_01_13_46_21_450.jpg,-0.2971161,0.01522413,0,19.96278
IMG/center_2016_12_01_13_46_21_551.jpg, IMG/left_2016_12_01_13_46_21_551.jpg, IMG/right_2016_12_01_13_46_21_551.jpg,-0.2971161,0.05365367,0,19.8982
IMG/center_2016_12_01_13_46_21_653.jpg, IMG/left_2016_12_01_13_46_21_653.jpg, IMG/right_2016_12_01_13_46_21_653.jpg,-0.2876218,0.1016906,0,19.61916
IMG/center_2016_12_01_13_46_21_754.jpg, IMG/left_2016_12_01_13_46_21_754.jpg, IMG/right_2016_12_01_13_46_21_754.jpg,-0.2876218,0.1305128,0,19.76185
IMG/center_2016_12_01_13_46_21_855.jpg, IMG/left_2016_12_01_13_46_21_855.jpg, IMG/right_2016_12_01_13_46_21_855.jpg,-0.2781274,0.1401201,0,19.47127
IMG/center_2016_12_01_13_46_21_961.jpg, IMG/left_2016_12_01_13_46_21_961.jpg, IMG/right_2016_12_01_13_46_21_961.jpg,-0.2781274,0.1689423,0,19.76459
IMG/center_2016_12_01_13_46_22_065.jpg, IMG/left_2016_12_01_13_46_22_065.jpg, IMG/right_2016_12_01_13_46_22_065.jpg,-0.2686331,0.1977645,0,19.47503
IMG/center_2016_12_01_13_46_22_168.jpg, IMG/left_2016_12_01_13_46_22_168.jpg, IMG/right_2016_12_01_13_46_22_168.jpg,-0.2686331,0.1977645,0,19.52383
IMG/center_2016_12_01_13_46_22_269.jpg, IMG/left_2016_12_01_13_46_22_269.jpg, IMG/right_2016_12_01_13_46_22_269.jpg,-0.2686331,0.2169792,0,19.90007
IMG/center_2016_12_01_13_46_22_371.jpg, IMG/left_2016_12_01_13_46_22_371.jpg, IMG/right_2016_12_01_13_46_22_371.jpg,-0.2686331,0.236194,0,19.65172
IMG/center_2016_12_01_13_46_22_472.jpg, IMG/left_2016_12_01_13_46_22_472.jpg, IMG/right_2016_12_01_13_46_22_472.jpg,-0.2686331,0.2554088,0,20.05963
IMG/center_2016_12_01_13_46_22_580.jpg, IMG/left_2016_12_01_13_46_22_580.jpg, IMG/right_2016_12_01_13_46_22_580.jpg,-0.2686331,0.2554088,0,19.86842
IMG/center_2016_12_01_13_46_22_681.jpg, IMG/left_2016_12_01_13_46_22_681.jpg, IMG/right_2016_12_01_13_46_22_681.jpg,-0.2686331,0.2746235,0,20.27612
IMG/center_2016_12_01_13_46_22_781.jpg, IMG/left_2016_12_01_13_46_22_781.jpg, IMG/right_2016_12_01_13_46_22_781.jpg,-0.2306556,0.3130531,0,20.16059
IMG/center_2016_12_01_13_46_22_885.jpg, IMG/left_2016_12_01_13_46_22_885.jpg, IMG/right_2016_12_01_13_46_22_885.jpg,-0.08824026,0.3418753,0,20.62104
IMG/center_2016_12_01_13_46_22_988.jpg, IMG/left_2016_12_01_13_46_22_988.jpg, IMG/right_2016_12_01_13_46_22_988.jpg,0,0.3514826,0,20.86602
IMG/center_2016_12_01_13_46_23_090.jpg, IMG/left_2016_12_01_13_46_23_090.jpg, IMG/right_2016_12_01_13_46_23_090.jpg,0,0.3514826,0,20.84416
IMG/center_2016_12_01_13_46_23_191.jpg, IMG/left_2016_12_01_13_46_23_191.jpg, IMG/right_2016_12_01_13_46_23_191.jpg,0,0.3514826,0,21.29239
IMG/center_2016_12_01_13_46_23_293.jpg, IMG/left_2016_12_01_13_46_23_293.jpg, IMG/right_2016_12_01_13_46_23_293.jpg,0,0.36109,0,21.2904
IMG/center_2016_12_01_13_46_23_394.jpg, IMG/left_2016_12_01_13_46_23_394.jpg, IMG/right_2016_12_01_13_46_23_394.jpg,-0.02177976,0.36109,0,21.7249
IMG/center_2016_12_01_13_46_23_497.jpg, IMG/left_2016_12_01_13_46_23_497.jpg, IMG/right_2016_12_01_13_46_23_497.jpg,-0.1262177,0.36109,0,21.74663
IMG/center_2016_12_01_13_46_23_599.jpg, IMG/left_2016_12_01_13_46_23_599.jpg, IMG/right_2016_12_01_13_46_23_599.jpg,-0.2306556,0.3706974,0,22.1236
IMG/center_2016_12_01_13_46_23_702.jpg, IMG/left_2016_12_01_13_46_23_702.jpg, IMG/right_2016_12_01_13_46_23_702.jpg,-0.3920597,0.3706974,0,22.12079
IMG/center_2016_12_01_13_46_23_803.jpg, IMG/left_2016_12_01_13_46_23_803.jpg, IMG/right_2016_12_01_13_46_23_803.jpg,-0.4395315,0.3706974,0,22.42644
IMG/center_2016_12_01_13_46_23_907.jpg, IMG/left_2016_12_01_13_46_23_907.jpg, IMG/right_2016_12_01_13_46_23_907.jpg,-0.4395315,0.3899122,0,22.49728
IMG/center_2016_12_01_13_46_24_009.jpg, IMG/left_2016_12_01_13_46_24_009.jpg, IMG/right_2016_12_01_13_46_24_009.jpg,-0.4395315,0.4475565,0,22.8151
IMG/center_2016_12_01_13_46_24_110.jpg, IMG/left_2016_12_01_13_46_24_110.jpg, IMG/right_2016_12_01_13_46_24_110.jpg,-0.05975719,0.5340229,0,23.27547
IMG/center_2016_12_01_13_46_24_211.jpg, IMG/left_2016_12_01_13_46_24_211.jpg, IMG/right_2016_12_01_13_46_24_211.jpg,-0.002791043,0.5340229,0,23.62197
IMG/center_2016_12_01_13_46_24_313.jpg, IMG/left_2016_12_01_13_46_24_313.jpg, IMG/right_2016_12_01_13_46_24_313.jpg,0,0.5436304,0,24.07366
IMG/center_2016_12_01_13_46_24_415.jpg, IMG/left_2016_12_01_13_46_24_415.jpg, IMG/right_2016_12_01_13_46_24_415.jpg,-0.04076847,0.5436304,0,24.47052
IMG/center_2016_12_01_13_46_24_515.jpg, IMG/left_2016_12_01_13_46_24_515.jpg, IMG/right_2016_12_01_13_46_24_515.jpg,-0.1926782,0.5436304,0,24.8733
IMG/center_2016_12_01_13_46_24_618.jpg, IMG/left_2016_12_01_13_46_24_618.jpg, IMG/right_2016_12_01_13_46_24_618.jpg,-0.2781274,0.5436304,0,25.23869
IMG/center_2016_12_01_13_46_24_718.jpg, IMG/left_2016_12_01_13_46_24_718.jpg, IMG/right_2016_12_01_13_46_24_718.jpg,-0.2781274,0.5436304,0,25.61597
IMG/center_2016_12_01_13_46_24_821.jpg, IMG/left_2016_12_01_13_46_24_821.jpg, IMG/right_2016_12_01_13_46_24_821.jpg,-0.2781274,0.5436304,0,26.00137
IMG/center_2016_12_01_13_46_24_923.jpg, IMG/left_2016_12_01_13_46_24_923.jpg, IMG/right_2016_12_01_13_46_24_923.jpg,-0.2876218,0.5436304,0,26.38795
IMG/center_2016_12_01_13_46_25_025.jpg, IMG/left_2016_12_01_13_46_25_025.jpg, IMG/right_2016_12_01_13_46_25_025.jpg,-0.2876218,0.5532377,0,26.77093
IMG/center_2016_12_01_13_46_25_128.jpg, IMG/left_2016_12_01_13_46_25_128.jpg, IMG/right_2016_12_01_13_46_25_128.jpg,-0.02177976,0.6012747,0,27.3004
IMG/center_2016_12_01_13_46_25_229.jpg, IMG/left_2016_12_01_13_46_25_229.jpg, IMG/right_2016_12_01_13_46_25_229.jpg,0,0.6012747,0,27.748
IMG/center_2016_12_01_13_46_25_330.jpg, IMG/left_2016_12_01_13_46_25_330.jpg, IMG/right_2016_12_01_13_46_25_330.jpg,0,0.6300968,0,28.21467
IMG/center_2016_12_01_13_46_25_430.jpg, IMG/left_2016_12_01_13_46_25_430.jpg, IMG/right_2016_12_01_13_46_25_430.jpg,0,0.6300968,0,28.69434
IMG/center_2016_12_01_13_46_25_532.jpg, IMG/left_2016_12_01_13_46_25_532.jpg, IMG/right_2016_12_01_13_46_25_532.jpg,0,0.6397042,0,29.17852
IMG/center_2016_12_01_13_46_25_635.jpg, IMG/left_2016_12_01_13_46_25_635.jpg, IMG/right_2016_12_01_13_46_25_635.jpg,0,0.6397042,0,29.65978
IMG/center_2016_12_01_13_46_25_735.jpg, IMG/left_2016_12_01_13_46_25_735.jpg, IMG/right_2016_12_01_13_46_25_735.jpg,0,0.6397042,0,30.09735
IMG/center_2016_12_01_13_46_25_837.jpg, IMG/left_2016_12_01_13_46_25_837.jpg, IMG/right_2016_12_01_13_46_25_837.jpg,-0.05975719,0.6397042,0,30.09824
IMG/center_2016_12_01_13_46_25_940.jpg, IMG/left_2016_12_01_13_46_25_940.jpg, IMG/right_2016_12_01_13_46_25_940.jpg,-0.107229,0.6397042,0,30.09731
IMG/center_2016_12_01_13_46_26_040.jpg, IMG/left_2016_12_01_13_46_26_040.jpg, IMG/right_2016_12_01_13_46_26_040.jpg,-0.1167233,0.6397042,0,30.09769
IMG/center_2016_12_01_13_46_26_141.jpg, IMG/left_2016_12_01_13_46_26_141.jpg, IMG/right_2016_12_01_13_46_26_141.jpg,-0.1167233,0.6397042,0,30.09826
IMG/center_2016_12_01_13_46_26_244.jpg, IMG/left_2016_12_01_13_46_26_244.jpg, IMG/right_2016_12_01_13_46_26_244.jpg,-0.1167233,0.6397042,0,30.09854
IMG/center_2016_12_01_13_46_26_346.jpg, IMG/left_2016_12_01_13_46_26_346.jpg, IMG/right_2016_12_01_13_46_26_346.jpg,-0.1262177,0.6397042,0,30.09835
